Produit_5128,Product,CIG.MACDONALD SUBTIL        KS,8X25 UN,,Cigarette,9187105,,132.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5129,Product,CIG MACDONALD RAFFINÉ       KS,8X25 UN,,Cigarette,9187113,,132.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5130,Product,CIG MACDONALD MEDIUM        RG,8X25 UN,,Cigarette,9187121,,132.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5131,Product,CIG.MACDONALD MEDIUM        RG,10X20 UN,,Cigarette,9187147,,132.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5132,Product,CIG MACDONALD MEDIUM        KS,10X20 UN,,Cigarette,9187162,,132.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5133,Product,CIG MACDONALD MEDIUM        KS,8X25 UN,,Cigarette,9187188,,132.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5134,Product,CIG QUEBEC CLASSIQUE     FL KS,8X25 UN,,Cigarette,9188020,,147.05,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5135,Product,CIG QUEBEC CLASSIQUE     FL RG,10X20 UN,,Cigarette,9188046,,147.05,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5136,Product,CIG QUEBEC CLASSIQUE     FL RG,8X25 UN,,Cigarette,9188061,,147.05,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5137,Product,CIG VICEROY FL REG,8X25 UN,,Cigarette,9189184,,150.37,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5138,Product,CIG VICEROY FL KS,8X25 UN,,Cigarette,9189200,,150.37,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5139,Product,CIG VICEROY VELOUTE FL KS,8X25 UN,,Cigarette,9189226,,124.45,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5140,Product,CIG BELVEDERE SELECTE    FL RG,8X25 UN,,Cigarette,9201203,,164.64,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5141,Product,CIG EXPORT A PLEIN       FL RG,8X25 UN,,Cigarette,9202805,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5142,Product,CIG EXPORT A RICHE       FL RG,8X25 UN,,Cigarette,9202904,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5143,Product,CIG EXPORT A VELOUTÉ     FL RG,8X25 UN,,Cigarette,9203001,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5144,Product,CIG EXPORT A EXTRA          RG,8X25 UN,,Cigarette,9203050,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5145,Product,CIG EXPORT A MEDIUM      FL RG,8X25 UN,,Cigarette,9203100,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5146,Product,CIG EXPORT A FIN         FL RG,8X25 UN,,Cigarette,9203126,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5147,Product,CIG MARK-TEN ORIGINAL    FL RG,8X25 UN,,Cigarette,9203266,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5148,Product,CIG MARK-TEN SPECIAL     FL RG,8X25 UN,,Cigarette,9203365,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5149,Product,CIG MARK TEN RICHE  FL REG,8X25 UN,,Cigarette,9203373,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5150,Product,CIG NUMBER 7 SPECIAL FL REG,8X25 UN,,Cigarette,9204140,,150.64,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5151,Product,CIG NUMBER 7 ORIGINAL FL REG,8X25 UN,,Cigarette,9204173,,150.64,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5152,Product,CIG EXPORT A PLEIN       FL RG,10X20 UN,,Cigarette,9223405,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5153,Product,CIG EXPORT A MEDIUM      FL RG,10X20 UN,,Cigarette,9223488,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5154,Product,CIG MARK-TEN PLEIN SAV. FL REG,10X20 UN,,Cigarette,9226358,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5155,Product,CIG AZUR FL KS,8X25 UN,,Cigarette,9240508,,93.94,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5156,Product,CIG AZUR CHIC            FL KS,8X25 UN,,Cigarette,9240516,,93.94,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5157,Product,CIG BELMONT              FL KS,8X25 UN,,Cigarette,9241001,,126.46,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5158,Product,CIG BENSON&HEDGES RESERVE FLKS,8X25 UN,,Cigarette,9241605,,165.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5159,Product,CIG BENSON&HEDGES PRIME FL KS,8X25 UN,,Cigarette,9241621,,165.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5160,Product,CIG EXPORT A PLEIN       FL KS,8X25 UN,,Cigarette,9243809,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5161,Product,CIG EXPORT A VELOUTÉ     FL KS,8X25 UN,,Cigarette,9244005,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5162,Product,CIG EXPORT A MEDIUM      FL KS,8X25 UN,,Cigarette,9244104,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5163,Product,CIG EXPORT A FIN         FL KS,8X25 UN,,Cigarette,9244138,,150.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5164,Product,CIG JOHN PLAYER STD RICH.FL KS,8X25 UN,,Cigarette,9244328,,150.14,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5165,Product,CIG MARK-TEN ORIGINALE   FL KS,8X25 UN,,Cigarette,9245267,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5166,Product,CIG MARK TEN RICHE FL KS,8X25 UN,,Cigarette,9245275,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5167,Product,CIG MARK-TEN SPECIAL     FL KS,8X25 UN,,Cigarette,9245341,,145.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5168,Product,CIG NUMBER 7 SPECIAL FL KS,8X25 UN,,Cigarette,9246083,,150.64,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5169,Product,CIG NUMBER 7 ORIGINAL FL KS,8X25 UN,,Cigarette,9246174,,150.64,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5170,Product,CIG ROTHMANS             FL KS,8X25 UN,,Cigarette,9247008,,175.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5171,Product,CIG AMERI.SPIRIT CORSÉ      KS,10X20 UN,,Cigarette,9280454,,157.32,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5172,Product,CIG AMERI.SPIRIT            KS,10X20 UN,,Cigarette,9280678,,157.32,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5173,Product,CIG.CAMEL SELECT KS,25X25 UN,,Cigarette,9280801,,117.72,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5174,Product,CIG CAMEL ORIGINAL       FL KS,10X20 UN,,Cigarette,9280900,,117.72,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5175,Product,CIG CAMEL VELOUTÉ        FL KS,10X20 UN,,Cigarette,9281106,,117.72,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5176,Product,CIG MORE INTERNATIONAL   KS,25X25 UN,,Cigarette,9283011,,166.37,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5177,Product,CIG WINSTON BLEU         FL KS,10X20 UN,,Cigarette,9286055,,166.37,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5178,Product,CIG WINSTON FL KS RIGIDE,10X20 UN,,Cigarette,9286105,,166.37,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5179,Product,TABAC DRUM ORIGINAL,5X50 G,,Cigarette,9301904,,182.69,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5180,Product,TABAC DRUM PREMIER,5X50 G,,Cigarette,9301953,,182.69,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5181,Product,TABAC EXPORT PLEIN SAVEUR,4X50 G,,Cigarette,9302811,,125.86,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5182,Product,TABAC EXPORT PLEIN SAVEUR100%+,4X50 G,,Cigarette,9302886,,119.98,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5183,Product,TABAC MACDONALD SPECIALE 100%+,4X50 G,,Cigarette,9302902,,110.84,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5184,Product,TABAC MARK TEN MEGA BLAG.100%+,5X50 G,,Cigarette,9303702,,167.32,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5185,Product,TABAC BORKUM RIFF AUTHENTIC,5X50 G,,Cigarette,9343393,,198.34,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5186,Product,TABAC COLTS A PIPE VIRGINIA,5X50 G,,Cigarette,9345554,,176.93,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5187,Product,TABAC COLTS PIPE SIGN. BLEND,5X50 G,,Cigarette,9345570,,176.93,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5188,Product,TABAC MR.B'S CAVENDISH NATUREL,6X50 G,,Cigarette,9345703,,224.31,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5189,Product,TABAC AMPHORA VIRGINIA,5X50 G,,Cigarette,9345802,,183.91,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5190,Product,TABAC EXPORT PLEIN SAVEUR,1X200 G,,Cigarette,9362823,,126.49,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5191,Product,TABAC EXPORT PLEIN 100% +,1X100 G,,Cigarette,9362930,,61.28,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5192,Product,TABAC EXPORT MEDIUM 100% +,1X100 G,,Cigarette,9362963,,61.28,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5193,Product,TABAC MARK TEN ROULE 70% DE+,1X200 G,,Cigarette,9363961,,133.4,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5194,Product,TABAC MARK TEN ROULE 100% DE +,1X100 G,,Cigarette,9364159,,67,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5195,Product,TABAC MACDONALD SPEC.100% DE +,1X100 G,,Cigarette,9364449,,55.47,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5196,Product,T.COPENHAGEN COUPE LONGUE,5X34 G,,Cigarette,9381013,,132.95,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5197,Product,T.COPENHAGEN COUPE LONG.STRAIG,5X34 G,,Cigarette,9381153,,132.95,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5198,Product,T.COPENHAGEN SNUFF COUPE FINE,5X34 G,,Cigarette,9381369,,132.95,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5199,Product,T.SKOAL STRAIGHT COUPE LONGUE,5X34 G,,Cigarette,9382847,,132.95,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5200,Product,T.SKOAL CRISP BLEND C.LONGUE,5X34 G,,Cigarette,9383043,,132.95,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5201,Product,T.COPENHAGEN POUCHES,5X23.2 G,,Cigarette,9385113,,115.44,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5202,Product,T.SKOAL STRAIGHT POUCHES,5X23.2 G,,Cigarette,9385311,,115.48,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5203,Product,T.SKOAL STRAIGHT BANDIT,5X13.8 G,,Cigarette,9385386,,104.53,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5204,Product,CIGARE CENTURY SAM CORONA,5X5 UN,,Cigarette,9401001,,49.76,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5205,Product,CIGARE POM POM CIGARILLOS,5X5 UN,,Cigarette,9405002,,78.14,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5206,Product,CIGARE BANDI CORONAS NATURE,5X5 UN,,Cigarette,9410325,,97.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5207,Product,CIGARE BACKWOODS AUTHEN.ORIGNI,8X5 UN,,Cigarette,9410416,,129.13,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5208,Product,CIGARE POM POM MINI CIGARILLOS,10X6 UN,,Cigarette,9414103,,124.47,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5209,Product,CIGARE PHILLIES BLUNT,10X5 UN,,Cigarette,9416173,,140.82,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5210,Product,CIGARILLOS TALON ORIGINAL,20X20 UN,,Cigarette,9416330,,63.97,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5211,Product,CIGARILLOS TALON ARGENT SS,5X20 UN,,Cigarette,9416447,,63.97,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5212,Product,CIGARILLOS TALON PLEINE SAV.20,5X20 UN,,Cigarette,9416454,,63.97,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5213,Product,CIGARE SAIL CLASSIC,10X8 UN,,Cigarette,9421058,,164.59,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5214,Product,CIGARE SAIL,10X8 UN,,Cigarette,9421793,,164.59,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5215,Product,CIG.BULLSEYE CLASSIC ORIGINAL,10X20 UN,,Cigarette,9421843,,122.38,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5216,Product,CIG.BULLSEYE CLASSIC BOLD,10X20 UN,,Cigarette,9421868,,122.38,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5217,Product,CIGARE CUBERO MINI,10X5 UN,,Cigarette,9422262,,95.02,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5218,Product,CIGARE CUBERO WILD,10X5 UN,,Cigarette,9422312,,128.22,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5219,Product,CIGARE COLTS OLD PORT WHITE,5X5 UN,,Cigarette,9422353,,93.3,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5220,Product,CIGARE COLTS TIP VIRGINIA,10X8 UN,,Cigarette,9422551,,175.85,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5221,Product,CIGARE COLTS ORIGINAL TIP,10X8 UN,,Cigarette,9422601,,175.85,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5222,Product,CIGARE COLTS SPECIAL SKY,20X20 UN,,Cigarette,9422635,,88.24,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5223,Product,CIGARE COLTS SPEC. ORGINAL,20X20 UN,,Cigarette,9422643,,88.24,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5224,Product,CIGARE COLTS ULT.EDITION,20X20 UN,,Cigarette,9422650,,88.24,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5225,Product,CIGARE -M- COLTS ORIGINAL,10X8 UN,,Cigarette,9422833,,161.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5226,Product,CIGARE -M- COLTS EDITION NOIR,10X8 UN,,Cigarette,9422882,,161.18,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5227,Product,CIGARE COLTS CAVENDISH TIP,10X8 UN,,Cigarette,9422916,,175.85,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5228,Product,CIGARE CAFE CREME SKY,20X20 UN,,Cigarette,9423021,,171.7,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5229,Product,CIGARE CAFE CREME ORIGINAL,20X20 UN,,Cigarette,9423047,,171.7,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5230,Product,PAP A CIG. EXPORT,25X1 UN,,Cigarette,9451006,,39.23,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5231,Product,RAW CLASSIC PAP.CIG.,1X50 UN,,Cigarette,9452509,,31.03,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5232,Product,RAW CLASSIC PAPIER CIG.SW DOUB,25X100 UN,,Cigarette,9452525,,26.9,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5233,Product,OCB PAPIER CIG. DOUBLE BLACK,25X1 UN,,Cigarette,9453002,,30.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5234,Product,OCB PAPIER CIG.DOUBLE ORG.HEMP,25X1 UN,,Cigarette,9453010,,30.92,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5235,Product,OCB PAP.CIG.ORGANIC HEMP,1X50 UN,,Cigarette,9453069,,28.1,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5236,Product,OCB PAP.CIG.ORGANIC SLIM FILTR,32X32 UN,,Cigarette,9453085,,63.05,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5237,Product,OCB PAP.CIG.BLACK PRE.SLIM FIL,32X32 UN,,Cigarette,9453093,,63.05,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5238,Product,OCB PAPIER CIG. BLACK PREM. KS,50X1 UN,,Cigarette,9453101,,61.67,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5239,Product,OCB PAP.CIG.BLACK PR.11/4 FILT,24X50 UN,,Cigarette,9453150,,46.32,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5240,Product,OCB PAP.CIG.BLACK PREMIU.1 1/4,25X50 UN,,Cigarette,9453184,,28.1,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5241,Product,OCB PAPIER CIG.CL.PREM.SLIM KS,50X1 UN,,Cigarette,9453218,,61.67,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5242,Product,OCB PAP.CIG.ULTIM.SLIM FILTRE,32X1 UN,,Cigarette,9453275,,89.43,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5243,Product,OCB CONE PAPIER NON BLAN.1 1/4,32X6 UN,,Cigarette,9453283,,67.59,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5244,Product,OCB CONE PAPIER NON BLANCHI KS,32X3 UN,,Cigarette,9453291,,40.69,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5245,Product,PAP A CIGARETTE ZIG-ZAG BLANC,25X1 UN,,Cigarette,9454000,,55.86,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5246,Product,PAP A CIGARETTE ZIG-ZAG BLEU,25X1 UN,,Cigarette,9454034,,55.86,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5247,Product,PAP A CIGARETTE ZIG-ZAG  VERT,25X1 UN,,Cigarette,9454059,,55.86,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5248,Product,PAP A CIGARETTE ZIG-ZAG U.MINC,25X1 UN,,Cigarette,9454075,,59.25,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5249,Product,PAP A CIGARETTE ZIG-ZAG ORANGE,25X1 UN,,Cigarette,9454091,,59.25,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5250,Product,PAP A CIGARETTE ZIG-ZAG K.SIZE,25X1 UN,,Cigarette,9454117,,59.25,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5251,Product,PAP A CIG.ZIG-ZAG,1X1 UN,,Cigarette,9454133,,59.25,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5252,Product,PAP A CIG.ZIG-ZAG,1X1 UN,,Cigarette,9454174,,59.25,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5253,Product,PAP A CIGARETTE ZIG-ZAG N.BLAN,25X1 UN,,Cigarette,9454190,,59.25,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5254,Product,TUBE EXPORT FL KS,1X200 UN,,Cigarette,9463407,,3.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5255,Product,TUBE MACDONALD SPECIALE FL KS,1X200 UN,,Cigarette,9464504,,3.39,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5256,Product,TUBE SEVILLE FL KS,1X200 UN,,Cigarette,9469941,,2.93,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit_5257,Product,ROLLING ROULEAU CIGARETTE,12X1 UN,,Cigarette,9470667,,29.54,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
